image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
81,523,0.699809,0.202677,0.634799,57.1458,0.66348,0.668588,0.741818
82,522,0.668582,0.226054,0.659004,51.2536,0.670498,0.857143,0.736138
83,549,0.653916,0.17122,0.673953,52.4766,0.591985,0.612308,0.706897
84,548,0.702555,0.182482,0.691606,50.3692,0.642336,0.673295,0.739526
85,549,0.679417,0.180328,0.639344,55.1153,0.637523,0.585714,0.722628
86,573,0.678883,0.167539,0.642234,52.0477,0.623037,0.630252,0.724954
87,540,0.644444,0.207407,0.67037,49.2795,0.65,0.754986,0.696335
88,524,0.646947,0.206107,0.671756,82.3976,0.641221,0.803571,0.744444
89,527,0.677419,0.210626,0.662239,49.7709,0.624288,0.705167,0.709924
90,512,0.679688,0.230469,0.644531,48.3882,0.630859,0.842105,0.70019
91,532,0.610902,0.210526,0.680451,50.3981,0.603383,0.82243,0.701172
92,502,0.625498,0.163347,0.641434,50.8109,0.659363,0.752266,0.718045
93,506,0.642292,0.193676,0.628458,48.0548,0.602767,0.704918,0.655378
94,531,0.65725,0.152542,0.642185,48.8898,0.636535,0.630178,0.72332
95,505,0.657426,0.176238,0.625743,49.2098,0.625743,0.677215,0.709981
96,533,0.651032,0.202627,0.65666,50.5443,0.587242,0.84984,0.689109
97,493,0.622718,0.166329,0.643002,47.0759,0.62069,0.767974,0.699812
98,504,0.623016,0.218254,0.630952,47.2276,0.589286,0.653199,0.667343
99,503,0.673956,0.15507,0.695825,48.0255,0.586481,0.637288,0.662698
100,524,0.671756,0.164122,0.641221,48.8921,0.604962,0.823344,0.699801
101,507,0.708087,0.17357,0.650888,48.4507,0.633136,0.604361,0.711832
102,513,0.662768,0.159844,0.678363,49.05,0.608187,0.698718,0.668639
103,522,0.695402,0.191571,0.676245,51.0486,0.641762,0.856716,0.703704
104,490,0.702041,0.193878,0.708163,45.7976,0.669388,0.871951,0.722222
