image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
82,588,0.896259,0.144558,0.692177,2.22942,0.767442,0.833333,0.818182
83,574,0.905923,0.162021,0.740418,2.26068,0.684783,0.777778,0.744186
84,579,0.903282,0.15544,0.75475,2.30702,0.76087,0.9,0.771739
85,600,0.911667,0.15,0.766667,2.49705,0.739583,0.915493,0.836957
86,580,0.889655,0.148276,0.768966,2.14821,0.701031,0.852941,0.760417
87,573,0.900524,0.17103,0.750436,2.41944,0.741935,0.811594,0.783505
88,549,0.923497,0.154827,0.748634,2.16302,0.709302,0.885246,0.731183
89,604,0.889073,0.162252,0.731788,2.64709,0.727273,0.90625,0.77907
90,568,0.908451,0.140845,0.705986,2.65688,0.77381,0.861538,0.806818
91,563,0.905861,0.179396,0.730018,2.20944,0.705882,0.9,0.738095
92,588,0.889456,0.158163,0.707483,2.11767,0.641304,0.677966,0.729412
93,574,0.912892,0.156794,0.716028,2.77337,0.717647,0.803279,0.793478
94,570,0.894737,0.163158,0.719298,2.06562,0.659794,0.828125,0.764706
95,577,0.896014,0.175043,0.733102,2.88075,0.747368,0.887324,0.731959
96,564,0.881206,0.159574,0.687943,2.77992,0.786517,0.785714,0.778947
97,553,0.918626,0.168174,0.716094,2.67353,0.7,0.761905,0.820225
98,554,0.880866,0.158845,0.731047,2.39412,0.723404,0.735294,0.766667
99,544,0.902574,0.154412,0.735294,2.26753,0.774194,0.736111,0.861702
100,521,0.890595,0.153551,0.696737,1.98559,0.775281,0.73913,0.849462
101,499,0.8998,0.136273,0.761523,2.01703,0.76087,0.742857,0.831461
102,539,0.864564,0.16141,0.732839,2.95306,0.711111,0.796875,0.771739
103,524,0.89313,0.148855,0.706107,3.05963,0.7,0.968254,0.8
104,539,0.877551,0.141002,0.725417,2.62742,0.708333,0.926471,0.755556
105,553,0.880651,0.148282,0.74141,2.36236,0.802198,0.780822,0.8125
106,527,0.833017,0.125237,0.688805,2.33392,0.736842,0.914286,0.835165
107,529,0.89603,0.124764,0.705104,2.06958,0.797753,0.71831,0.705263
108,503,0.898608,0.149105,0.749503,1.90177,0.8,0.794118,0.842697
109,556,0.852518,0.147482,0.681655,2.68926,0.725275,0.772727,0.847059
