image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
77,1078,0.843228,0.0612245,0.374768,39.9978,0.72449,0.928297,0.768872
78,1085,0.880184,0.0718894,0.398157,39.4851,0.733641,0.777638,0.761596
79,1111,0.843384,0.0531053,0.387039,41.6592,0.717372,0.89335,0.760369
80,1066,0.860225,0.0600375,0.384615,39.2122,0.736398,0.907006,0.763276
81,1068,0.844569,0.0589888,0.366105,39.4275,0.71161,0.982895,0.790807
82,1075,0.842791,0.0576744,0.39814,38.7088,0.736744,0.97096,0.805243
83,1051,0.845861,0.0618459,0.383444,36.7665,0.755471,0.965995,0.771163
84,1084,0.843173,0.0535055,0.379151,37.5882,0.74262,0.947826,0.815414
85,1060,0.860377,0.054717,0.387736,39.846,0.770755,0.94492,0.828413
86,1077,0.834726,0.0557103,0.365831,39.6549,0.751161,0.962917,0.832075
87,1043,0.860978,0.0623202,0.356663,38.9131,0.775647,0.887515,0.807799
88,1044,0.838123,0.0574713,0.388889,36.938,0.738506,0.963684,0.79674
89,1027,0.846154,0.0486855,0.375852,36.1929,0.746835,0.916558,0.811303
90,1027,0.816943,0.0632911,0.380721,38.6429,0.741967,0.935696,0.798442
91,1019,0.839058,0.0588813,0.360157,38.7821,0.748773,0.967235,0.796495
92,991,0.828456,0.0686176,0.387487,36.5295,0.764884,0.955145,0.857704
93,1080,0.835185,0.0731481,0.360185,38.4385,0.726852,0.796178,0.822402
94,1029,0.823129,0.0641399,0.375121,38.3485,0.780369,0.953923,0.817593
95,1015,0.842365,0.0660099,0.368473,38.1701,0.745813,0.941876,0.799806
96,1022,0.83953,0.0616438,0.383562,36.8869,0.745597,0.845144,0.805911
97,1010,0.872277,0.0574257,0.391089,35.8699,0.723762,0.816689,0.770059
98,1028,0.849222,0.0593385,0.393969,37.3885,0.728599,0.716956,0.772277
99,977,0.872057,0.0665302,0.401228,36.8385,0.767656,0.738667,0.805447
100,1000,0.848,0.05,0.361,37.2925,0.724,0.722376,0.832139
101,1012,0.824111,0.0583004,0.380435,38.4941,0.744071,0.844622,0.818
102,988,0.842105,0.0668016,0.375506,36.771,0.748988,0.902703,0.806324
103,984,0.85061,0.0599593,0.373984,38.1105,0.765244,0.953519,0.864372
104,977,0.842375,0.0481064,0.389969,37.8193,0.755374,0.97561,0.836382
105,963,0.831776,0.0508827,0.410177,34.7805,0.748702,0.9681,0.801433
106,997,0.835507,0.0521565,0.375125,39.3257,0.72317,0.893204,0.750779
107,996,0.824297,0.0542169,0.384538,36.1074,0.732932,0.910959,0.782347
108,995,0.840201,0.0623116,0.39598,38.0705,0.743719,0.810811,0.817269
109,973,0.830421,0.057554,0.402878,36.0561,0.773895,0.881806,0.846231
110,990,0.826263,0.0535354,0.394949,36.5433,0.743434,0.960598,0.837616
111,999,0.813814,0.0590591,0.379379,37.4408,0.777778,0.966538,0.846465
112,951,0.845426,0.0515247,0.390116,35.9018,0.762355,0.951724,0.824825
113,939,0.830671,0.0532481,0.42066,33.6256,0.71672,0.947994,0.780231
114,923,0.840737,0.0617551,0.404117,33.3216,0.729144,0.763744,0.758253
115,918,0.820261,0.0555556,0.398693,34.2419,0.724401,0.900752,0.806067
116,945,0.833862,0.0571429,0.394709,33.7601,0.72381,0.921053,0.827887
117,902,0.837029,0.0509978,0.416851,32.9473,0.741685,0.893871,0.81164
118,938,0.831557,0.0533049,0.410448,36.4433,0.715352,0.956781,0.805987
119,910,0.828571,0.0626374,0.395604,34.0942,0.73956,0.955423,0.831557
120,939,0.842386,0.0617678,0.453674,33.6338,0.738019,0.878788,0.821978
121,914,0.846827,0.0634573,0.414661,32.9501,0.752735,0.940407,0.814696
122,949,0.81981,0.0653319,0.42255,33.5703,0.726027,0.870827,0.786652
123,944,0.834746,0.0677966,0.397246,33.3383,0.708686,0.919283,0.795574
124,930,0.822581,0.0666667,0.410753,34.5137,0.722581,0.903274,0.756356
125,946,0.825581,0.0549683,0.39852,33.8597,0.724101,0.950365,0.798925
126,941,0.820404,0.0669501,0.412327,33.3586,0.719447,0.939439,0.785412
127,948,0.857595,0.0506329,0.42616,35.9103,0.71308,0.818047,0.770457
128,949,0.851423,0.0590095,0.43098,34.8491,0.72392,0.917031,0.767932
129,929,0.850377,0.0613563,0.405813,33.4487,0.761033,0.922207,0.806112
130,945,0.845503,0.0740741,0.391534,33.9681,0.72381,0.918129,0.799785
131,936,0.853632,0.0758547,0.405983,33.9349,0.757479,0.959097,0.827513
132,940,0.841489,0.0702128,0.387234,34.9817,0.73617,0.942197,0.806624
133,933,0.859593,0.056806,0.399786,35.4439,0.734191,0.889051,0.805319
134,933,0.849946,0.056806,0.433012,31.9625,0.745981,0.856322,0.798499
135,951,0.856993,0.0567823,0.423764,37.2496,0.711882,0.918759,0.78671
136,914,0.851204,0.0634573,0.400438,35.4984,0.758206,0.929293,0.80021
137,954,0.834382,0.0534591,0.381551,32.4894,0.732704,0.886981,0.811816
138,934,0.828694,0.0503212,0.384368,36.1882,0.747323,0.946991,0.828092
139,898,0.848552,0.0523385,0.359688,31.757,0.770601,0.806358,0.812634
