image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
950,34,0.970588,0.0588235,0.676471,12.796,0.794118,0.62963,0.848485
951,34,0.941176,0.0294118,0.617647,12.499,0.823529,0.714286,0.911765
952,32,1,0,0.6875,11.3859,0.9375,0.766667,0.882353
953,33,0.969697,0.030303,0.757576,10.9959,0.939394,0.645161,0.9375
954,31,0.967742,0,0.741935,12.6279,0.967742,0.6,0.939394
955,31,0.967742,0,0.741935,12.2525,0.870968,0.740741,0.870968
956,33,0.939394,0.030303,0.545455,12.1598,0.787879,0.730769,0.870968
957,30,0.933333,0.0333333,0.733333,12.5133,0.833333,0.6,0.69697
958,33,0.939394,0.030303,0.636364,11.7255,0.757576,0.72,0.866667
959,34,0.911765,0,0.676471,10.0235,0.764706,0.538462,0.757576
960,32,0.96875,0.0625,0.75,11.0348,0.6875,0.590909,0.558824
961,30,0.933333,0,0.633333,11.1605,0.7,0.619048,0.53125
962,26,1,0,0.846154,11.1511,0.769231,0.5,0.733333
963,27,1,0,1,12.1088,0.777778,0.666667,0.807692
964,26,0.961538,0,0.807692,12.5792,0.884615,0.565217,0.814815
965,32,0.96875,0,0.6875,12.422,0.75,0.5,0.884615
966,35,0.942857,0,0.714286,10.0014,0.828571,0.758621,0.875
967,30,0.966667,0,0.733333,11.663,0.866667,0.576923,0.742857
968,29,0.965517,0,0.827586,10.8238,0.62069,0.722222,0.633333
969,28,0.964286,0,0.785714,11.3128,0.857143,0.708333,0.793103
970,32,0.875,0.03125,0.71875,10.7801,0.625,0.65,0.642857
971,31,0.967742,0,0.741935,12.8312,0.741935,0.608696,0.75
972,29,0.965517,0,0.827586,12.1603,0.896552,0.576923,0.83871
973,29,1,0.0344828,0.862069,12.9432,0.758621,0.590909,0.793103
974,23,1,0,0.826087,9.93898,0.695652,0.6875,0.551724
975,27,0.925926,0,0.740741,14.3298,0.740741,0.7,0.826087
976,26,1,0,0.807692,11.9803,0.692308,0.777778,0.703704
977,28,1,0,0.714286,13.119,0.678571,0.789474,0.692308
978,29,0.896552,0.0344828,0.689655,11.5745,0.827586,0.625,0.892857
979,32,0.9375,0.03125,0.71875,10.8135,0.78125,0.76,0.827586
980,32,0.9375,0.03125,0.71875,12.8246,0.875,0.785714,0.875
981,32,0.9375,0.03125,0.78125,11.7777,0.9375,0.666667,0.9375
982,30,1,0.0333333,0.833333,12.0414,0.966667,0.896552,0.875
