image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
81,716,0.905028,0.0670391,0.310056,193.678,0.675214,0.949367,0.761134
82,732,0.887978,0.0724044,0.342896,192.901,0.662393,0.703226,0.760684
83,707,0.902405,0.0848656,0.311174,193.721,0.678261,0.666667,0.74359
84,730,0.910959,0.0575342,0.345205,192.814,0.644068,0.973684,0.813043
85,715,0.917483,0.0699301,0.324476,193.341,0.710407,0.738854,0.788136
86,766,0.908616,0.0796345,0.309399,192.146,0.604167,0.827586,0.696833
87,720,0.923611,0.0694444,0.315278,194.882,0.67713,0.854305,0.729167
88,737,0.903664,0.0678426,0.347354,193.378,0.685345,0.786164,0.762332
89,707,0.912306,0.0749646,0.306931,192.419,0.618644,0.69863,0.741379
90,714,0.880952,0.0868347,0.32493,193.3,0.653333,0.945578,0.70339
91,691,0.920405,0.0824891,0.341534,192.084,0.66087,0.651316,0.777778
92,672,0.895833,0.0744048,0.269345,192.406,0.649038,0.681481,0.704348
93,749,0.921228,0.0947931,0.268358,195.329,0.606838,0.93662,0.759615
94,734,0.891008,0.0817439,0.3297,196.356,0.697959,0.789474,0.786325
95,711,0.912799,0.0632911,0.324895,191.633,0.665289,0.950311,0.759184
96,713,0.896213,0.0799439,0.349229,192.218,0.655738,0.95,0.743802
97,703,0.928876,0.0753912,0.351351,194.438,0.63786,0.587097,0.688525
98,736,0.918478,0.076087,0.322011,193.795,0.631373,0.652174,0.744856
99,686,0.924198,0.0801749,0.345481,191.693,0.712446,0.813253,0.776471
100,706,0.909348,0.0708215,0.310198,194.22,0.654472,0.639752,0.76824
101,706,0.889518,0.0878187,0.314448,193.092,0.658436,0.86875,0.752033
102,707,0.895332,0.0792079,0.302687,191.545,0.675889,0.532164,0.761317
103,712,0.898876,0.0758427,0.287921,195.472,0.688976,0.6,0.806324
104,707,0.902405,0.0721358,0.292786,194.11,0.698347,0.568047,0.744094
105,697,0.886657,0.0731707,0.348637,193.639,0.683983,0.778481,0.805785
106,705,0.883688,0.0595745,0.314894,196.148,0.657143,0.795031,0.78355
107,712,0.894663,0.0632022,0.31882,195.313,0.654167,0.821656,0.718367
108,700,0.885714,0.09,0.345714,193.958,0.680498,0.603659,0.754167
109,663,0.906486,0.0829563,0.301659,195.591,0.72,0.685185,0.780083
110,697,0.906743,0.0674319,0.314204,193.596,0.651452,0.700637,0.773333
111,686,0.876093,0.0685131,0.314869,192.592,0.686992,0.609467,0.804979
112,669,0.880419,0.0538117,0.310912,192.513,0.675105,0.96875,0.747967
113,656,0.881098,0.0625,0.332317,195.349,0.647577,0.639456,0.746835
114,638,0.894984,0.0705329,0.330721,191.341,0.638393,0.531469,0.718062
115,647,0.893354,0.0680062,0.33694,192.286,0.644068,0.743421,0.714286
116,650,0.895385,0.0661538,0.34,192.026,0.636752,0.919463,0.711864
117,631,0.896989,0.066561,0.326466,190.886,0.714912,0.907975,0.803419
118,656,0.910061,0.0533537,0.382622,193.248,0.625532,0.85034,0.745614
119,640,0.895312,0.0796875,0.326562,191.379,0.67907,0.541096,0.710638
120,667,0.889055,0.0674663,0.392804,192.077,0.628571,0.766234,0.767442
121,650,0.9,0.0615385,0.367692,190.366,0.628,0.872611,0.755102
122,679,0.893962,0.0721649,0.371134,191.066,0.649606,0.551515,0.732
123,678,0.89233,0.079646,0.315634,192.691,0.648305,0.960784,0.728346
124,663,0.901961,0.0693816,0.372549,190.906,0.636735,0.878205,0.70339
125,680,0.894118,0.0779412,0.335294,191.361,0.629921,0.725,0.726531
126,694,0.897695,0.0878963,0.334294,196.685,0.586207,0.830065,0.744094
127,701,0.912981,0.0770328,0.345221,192.329,0.609489,0.718563,0.678161
128,676,0.914201,0.0828402,0.365385,192.413,0.692641,0.80625,0.729927
129,666,0.914414,0.0750751,0.342342,192.91,0.659919,0.846626,0.744589
130,668,0.890719,0.0883234,0.293413,193.618,0.662551,0.968944,0.753036
131,681,0.904552,0.0792952,0.343612,191.312,0.686508,0.739884,0.765432
132,685,0.890511,0.0729927,0.305109,190.911,0.705394,0.552941,0.777778
133,679,0.889543,0.0648012,0.33137,191.175,0.670588,0.953216,0.792531
134,670,0.919403,0.0522388,0.376119,191.807,0.708,0.79096,0.784314
135,703,0.911807,0.056899,0.355619,193.038,0.640449,0.567251,0.744
