image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
81,583,0.881647,0.173242,0.680961,8.42866,0.466552,0.566176,0.324958
82,588,0.896259,0.144558,0.692177,10.3606,0.467687,0.563636,0.303602
83,574,0.905923,0.162021,0.740418,8.57297,0.447735,0.463035,0.30102
84,579,0.903282,0.15544,0.75475,9.0846,0.457686,0.54717,0.304878
85,600,0.911667,0.15,0.766667,8.8123,0.451667,0.531365,0.33506
86,580,0.889655,0.148276,0.768966,9.65452,0.463793,0.501859,0.321667
87,573,0.900524,0.17103,0.750436,8.51039,0.438045,0.541833,0.27069
88,549,0.923497,0.154827,0.748634,10.6089,0.468124,0.521401,0.282723
89,604,0.889073,0.162252,0.731788,9.00858,0.418874,0.533597,0.29326
90,568,0.908451,0.140845,0.705986,8.21756,0.480634,0.593407,0.311258
91,563,0.905861,0.179396,0.730018,11.6894,0.454707,0.59375,0.31162
92,588,0.889456,0.158163,0.707483,8.58239,0.45068,0.6,0.332149
93,574,0.912892,0.156794,0.716028,9.84082,0.442509,0.562992,0.27551
94,570,0.894737,0.163158,0.719298,8.06803,0.452632,0.554264,0.317073
95,577,0.896014,0.175043,0.733102,8.08741,0.481802,0.564748,0.314035
96,564,0.881206,0.159574,0.687943,10.2507,0.448582,0.533597,0.294627
97,553,0.918626,0.168174,0.716094,9.06145,0.432188,0.41841,0.253546
98,554,0.880866,0.158845,0.731047,8.03915,0.433213,0.4625,0.25859
99,544,0.902574,0.154412,0.735294,7.89712,0.455882,0.53629,0.319495
100,521,0.890595,0.153551,0.696737,7.39017,0.479846,0.456,0.319853
101,499,0.8998,0.136273,0.761523,7.2472,0.462926,0.558442,0.31094
102,539,0.864564,0.16141,0.732839,8.25455,0.419295,0.517699,0.258517
103,524,0.89313,0.148855,0.706107,7.86076,0.46374,0.534979,0.302412
104,539,0.877551,0.141002,0.725417,7.75722,0.430427,0.556034,0.299618
105,553,0.880651,0.148282,0.74141,9.93527,0.457505,0.600791,0.307978
106,527,0.833017,0.125237,0.688805,9.22836,0.495256,0.509579,0.309222
107,529,0.89603,0.124764,0.705104,9.69665,0.459357,0.559671,0.301708
108,503,0.898608,0.149105,0.749503,8.62751,0.467197,0.514894,0.283554
109,556,0.852518,0.147482,0.681655,10.0225,0.451439,0.605578,0.333996
110,556,0.888489,0.154676,0.683453,8.77489,0.446043,0.5,0.294964
111,541,0.907579,0.155268,0.700555,8.18095,0.471349,0.580392,0.341727
112,529,0.89414,0.172023,0.724008,10.2724,0.457467,0.553719,0.292052
113,526,0.89924,0.186312,0.712928,7.87188,0.429658,0.482301,0.236295
114,532,0.87218,0.165414,0.714286,10.317,0.434211,0.450216,0.254753
115,519,0.890173,0.148362,0.709056,8.52015,0.454721,0.580508,0.302632
116,526,0.863118,0.173004,0.701521,8.16196,0.408745,0.548837,0.300578
117,505,0.847525,0.156436,0.70495,8.36113,0.445545,0.568889,0.30038
118,491,0.885947,0.148676,0.763747,7.07738,0.466395,0.515284,0.320792
119,516,0.889535,0.149225,0.713178,8.05818,0.445736,0.430435,0.256619
120,500,0.86,0.162,0.724,8.36942,0.456,0.517544,0.302326
121,507,0.903353,0.149901,0.74359,9.91909,0.453649,0.565217,0.306
122,521,0.84453,0.161228,0.715931,8.54835,0.464491,0.590909,0.34714
123,537,0.891993,0.162011,0.679702,9.05589,0.44879,0.518672,0.270633
124,507,0.893491,0.17357,0.700197,7.316,0.435897,0.434389,0.251397
125,540,0.885185,0.155556,0.657407,7.97984,0.425926,0.486957,0.299803
126,498,0.883534,0.158635,0.746988,8.50464,0.449799,0.540179,0.266667
127,526,0.878327,0.163498,0.752852,7.92056,0.410646,0.439815,0.236948
128,516,0.897287,0.149225,0.775194,8.1774,0.436047,0.502222,0.288973
